"","country_code","add_sub_dels","add_plus_dels","additions","commits","repos","adds_per_repo","add_plus_dels_per_repo","add_sub_dels_per_repo"
"113","kz",36391698,49462266,42926982,36011,3446,8.27297893277428,9.53247271343878,7.01348515210979
"114","cy",20990455,35068463,28029459,34938,2152,5.40189673255065,6.75846849899149,4.04532496610982
"115","ae ",29759167,99236077,64497622,34873,2638,12.4301183814888,19.1249870394375,5.73524972354012
"116","fi ",-44461391,118781551,37160080,34360,1267,7.16156935934157,22.8918322053308,-8.56869348664763
"117","pa",9099222,18342852,13721037,30816,1240,2.64434732534462,3.5350733057124,1.75362134497683
"118","md",11704082,26287776,18995929,28046,2173,3.66093568901434,5.06623589418631,2.25563548384237
"119","eg ",23136928,50631888,36884408,27980,1362,7.10844126735607,9.75788474369307,4.45899779101907
"120","dk ",30695326,53684324,42189825,27209,1264,8.13091247370789,10.3461566776865,5.91566826972925
"121","rs ",23575345,38142439,30858892,26455,1503,5.94719105584355,7.35089166742792,4.54349044425917
"122","lb",15188863,36677281,25933072,26415,1277,4.997876587693,7.06852331301657,2.92722986236943
"123","do",22165307,38787197,30476252,25673,2544,5.8734478642342,7.475150795422,4.27174493304641
"124","gr ",25788509,53722213,39755361,25436,1347,7.66173741302933,10.3534587260528,4.97001610000582
"125","cz ",10833881,30485731,20659806,25076,1687,3.98160159018875,5.87527467720009,2.08792850317741
"126","az",5505815,10060287,7783051,24561,604,1.49996608090706,1.93883982826147,1.06109233355265
"127","ir ",37809153,64185685,50997419,24139,2099,9.82833065256866,12.3700012218582,7.28666008327908
"128","tn",79250999,89110173,84180586,23891,1863,16.2234609115217,17.1735013638944,15.2734204591489
"129","pt ",34155362,67755554,50955458,21752,1213,9.82024383973383,13.0579939400457,6.58249373942196
"130","ph ",68586181,126579635,97582908,21530,1312,18.8063848067132,24.3946954778526,13.2180741355738
"131","sk ",12624337,26227697,19426017,21483,2676,3.74382315972539,5.05465734199966,2.43298897745113
"132","co ",68485256,124593402,96539329,21310,2279,18.6052640505024,24.0119044452899,13.198623655715
"133","cu",19766238,45235208,32500723,19854,982,6.26360820518276,8.71782513859611,3.80939127176941
"134","nz ",15292505,39962935,27627720,19769,1346,5.32447274119077,7.70174151415602,2.94720396822552
"135","gt",38201546,75416508,56809027,19415,1488,10.9483560610528,14.5344292283907,7.36228289371491
"136","bo",31293284,53221756,42257520,19251,1227,8.14395879755274,10.2570095925507,6.03090800255472
"137","gh",29218769,48791967,39005368,19215,1342,7.5171971728436,9.40329126980364,5.63110307588356
"138","americas",5130256,34909688,20019972,19195,998,3.85829142590856,6.72786904454926,0.98871380726786
"139","jo",14984958,35753548,25369253,18862,1787,4.88921619528764,6.89049953187797,2.8879328586973
"140","ee ",6941821,34159051,20550436,18443,993,3.9605235720351,6.58320469131891,1.33784245275128
"141","ug",8662096,30331578,19496837,18126,1362,3.75747174019208,5.84556598439182,1.66937749599234
"142","ni",16883575,41111151,28997363,17741,1041,5.58843324240704,7.92302813473126,3.25383835008281
"143","tz",10086990,24063876,17075433,17230,492,3.2908136303875,4.63764117377021,1.94398608700479
"144","dz",14464571,24677739,19571155,16725,1641,3.77179446263099,4.75594615189818,2.7876427733638
"145","my ",30450337,60935237,45692787,16091,1642,8.80601073308025,11.7435679956399,5.86845347052065
"146","cm",24994726,34042700,29518713,15968,798,5.68890891914112,6.56078128005261,4.81703655822964
"147","ba",9528224,16123346,12825785,15914,1025,2.4718124628769,3.10732540628713,1.83629951946667
"148","ar ",18020985,30013135,24017060,15626,784,4.6286186950477,5.78419497465511,3.47304241544028
"149","ie ",24664831,48843947,36754389,15194,598,7.08338373016745,9.41330896554861,4.75345849478629
"150","py",15284211,30749663,23016937,13147,1670,4.43587287123965,5.92614021150867,2.94560553097064
"151","tw ",34791905,62960009,48875957,12656,972,9.4194780005774,12.1337863459462,6.70516965520857
"152","gg",7388481,13179975,10284228,12049,75,1.98199821230962,2.54007271020105,1.4239237144182
"153","mk",10063749,13557885,11810817,11981,1205,2.27620567921249,2.61290432618758,1.9395070322374
"154","ba ",11197638,14879768,13038703,11938,891,2.51284647100746,2.86766041900101,2.15803252301391
"155","mm",8558335,16488927,12523631,11419,772,2.41358070373638,3.17778095126867,1.64938045620409
"156","pk ",52039872,61982618,57011245,11270,1539,10.9873279425102,11.945421481347,10.0292344036734
"157","si ",10796082,15370232,13083157,11035,722,2.52141374008493,2.96218368036805,2.0806437998018
"158","hn",21025857,38281005,29653431,10042,730,5.71487205756687,7.37759640056753,4.05214771456621
"159","kg",14226447,47058363,30642405,9971,722,5.90546922247032,9.0691874334386,2.74175101150204
"160","lv ",7614954,12864022,10239488,9970,626,1.97337582470613,2.47918157854062,1.46757007087163
"161","asia",1214640,2457110,1835875,9325,442,0.353813720196006,0.473539445785148,0.234087994606864
"162","tt",9091991,24188249,16640120,9175,518,3.20691918660473,4.66161060187503,1.75222777133443
"163","kh",19211687,24808845,22010266,8863,804,4.24186510299648,4.78121317803014,3.70251702796282
"164","jm",14345993,19841139,17093566,8616,817,3.2943082605711,3.82382635120368,2.76479016993851
"165","za ",14945050,47942978,31444014,8336,841,6.0599570075497,9.23967231072664,2.88024170437275
"166","hk ",36011961,79959333,57985647,7572,439,11.1751167606958,15.4099320885797,6.94030143281187
"167","me",4036681,5099703,4568192,7552,710,0.880391642181321,0.982825568366437,0.777957715996206
"168","uz",17265994,29362750,23314372,7515,587,4.49319517470067,5.65885139929749,3.32753895010386
"169","zm",4494726,5396980,4945853,7477,802,0.953175270360225,1.04011742173266,0.866233118987793
"170","mn",3174610,25060704,14117657,7425,805,2.7207847721774,4.82975197819619,0.611817566158613
"171","np ",12565821,24463057,18514439,7375,693,3.56814191594309,4.71457218194972,2.42171164993646
"172","li",2765,4034635,2018700,6791,235,0.389048141599879,0.777563406540758,0.000532876659000181
"173","hu ",4587191,12841715,8714453,6788,979,1.67946784797617,2.47488252623237,0.884053169719963
"174","uy ",5508907,8667275,7088091,6693,484,1.36603191709557,1.67037560384658,1.06168823034456
"175","al",3757193,16384099,10070646,6594,298,1.94083623669206,3.15757827697946,0.724094196404653
"176","africa",6015570,12284936,9150253,6289,255,1.76345614743088,2.36757889754468,1.15933339731708
"177","sv",13966137,20767661,17366899,6247,570,3.34698557552028,4.00238763433213,2.69158351670843
"178","do ",16855332,19493232,18174282,5983,501,3.50258613811469,3.75677697695313,3.24839529927625
"179","aq",2424623,21080915,11752769,5820,466,2.26501854564951,4.06275860899342,0.467278482305604
"180","ps",6102649,10736371,8419510,5580,432,1.62262580803566,2.06913616935495,1.17611544671638
"181","et",7916744,10104094,9010419,5551,234,1.73650704264439,1.94728240612795,1.52573167916084
"182","ng ",7442373,18694111,13068242,5354,329,2.51853928968023,3.6027686845058,1.43430989485467
"183","kz ",7049134,10988052,9018593,5353,460,1.738082353245,2.11764066498382,1.35852404150618
"184","ci ",7603425,13314513,10458969,5219,425,2.0156746681036,2.56600115864538,1.46534817756183
"185","je ",1329940,2995112,2162526,5076,219,0.416766593085362,0.577224331244611,0.256308854926112
"186","is ",4086681,5962677,5024679,4940,295,0.968366784111526,1.14913974627748,0.787593821945576
"187","gi",1034258,2549004,1791631,4888,356,0.345286922763527,0.491249452187377,0.199324393339678
"188","mu",3097550,4234850,3666200,4738,871,0.706557832631632,0.816149265593821,0.596966399669443
"189","cl ",13167800,19320268,16244034,4566,402,3.13058465338349,3.72344298836459,2.53772631840238
"190","mg",3002426,5836880,4419653,4483,205,0.851764891349051,1.12489588187522,0.578633900822885
"191","sy ",339931,842415,591173,4393,37,0.113932113248142,0.162352003866777,0.0655122226295083
"192","kh ",19062455,20431741,19747098,4337,278,3.80570257041199,3.93764842012189,3.67375672070209
"193","sy",2853179,4910131,3881655,4308,366,0.748080776778064,0.946290850825756,0.549870702730371
"194","tn ",15031423,21982337,18506880,4121,460,3.56668512944567,4.23648256693528,2.89688769195605
"195","ec ",8602166,15632430,12117298,4098,285,2.33527134696187,3.01271503452231,1.65782765940143
"196","cu ",5604341,8153743,6879042,4056,63,1.32574355084337,1.57140662863874,1.080080473048
"197","kp",2934325,4090123,3512224,4028,409,0.676883251638427,0.788257171479131,0.565509331797723
"198","kw",2061372,3503492,2782432,3974,394,0.536236190978369,0.675200402095429,0.397271979861309
"199","qa",9272008,10151650,9711829,3846,235,1.87168426412335,1.95644749921851,1.78692102902819
"200","ao",1798117,3623739,2710928,3824,160,0.522455788582294,0.698374658737308,0.34653691842728
"201","xk",3217011,11846051,7531531,3739,239,1.45149261353935,2.28299605035289,0.619989176725798
"202","uz ",2189286,2685684,2437485,3724,179,0.46975727420002,0.517590711410576,0.421923836989465
"203","ug ",5491878,14204818,9848348,3317,261,1.89799449508539,2.73758262479046,1.05840636538032
"204","ke ",8463337,9145931,8804634,3231,183,1.69684772138857,1.76262320243262,1.63107224034453
"205","hr ",4438877,7038503,5738690,3191,210,1.10597249701184,1.35647521265922,0.855469781364465
"206","bj ",7653394,25971904,16812649,3179,232,3.24016934107151,5.00536037301752,1.47497830912551
"207","mm ",5611656,14444198,10027927,3178,363,1.93260334049103,2.78371644563367,1.0814902353484
"208","mo ",3666457,4281473,3973965,3145,433,0.765870955581791,0.825134548947371,0.706607362216212
"209","cy ",439888,772608,606248,3104,109,0.116837399191878,0.148898650906623,0.0847761474771326
"210","bd ",13488632,22002830,17745731,3017,346,3.41999488130052,4.24043202131969,2.59955774128135
"211","rw",9151172,12800472,10975822,2983,145,2.1152836734686,2.46693408787897,1.76363325905823
"212","mv",1494041,13790851,7642446,2920,532,1.47286838736683,2.6578020273596,0.287934747374065
"213","ad",471566,720670,596118,2896,147,0.114885124126535,0.138889049490655,0.0908811987624156
"214","zw",2963951,9803549,6383750,2740,311,1.23028982708586,1.88936073687688,0.571218917294844
"215","nc",-1001690,2371496,684903,2725,392,0.131995957460832,0.45703973429016,-0.193047819368496
"216","ma ",12015400,14539478,13277439,2703,1150,2.55885617880604,2.80207900913079,2.31563334848129
"217","mt ",2585485,3251607,2918546,2664,126,0.562468369482221,0.626656591154286,0.498280147810156
"218","ve ",17269736,26713932,21991834,2661,351,4.23831284889931,5.1483655815255,3.32826011627311
"219","ye",4600738,8720586,6660662,2636,155,1.2836568944989,1.68064981273192,0.886663976265886
"220","ge",2657238,4813582,3735410,2610,157,0.71989613048675,0.927683722959641,0.51210853801386
"221","iq",2459713,2856707,2658210,2568,433,0.512295863913516,0.550550626366159,0.474041101460872
"222","gh ",903399,1702517,1302958,2550,772,0.251108826711594,0.328112683852083,0.174104969571105
"223","sn ",9467132,14668502,12067817,2538,138,2.32573526379225,2.82694478781102,1.82452573977349
"224","mz",1141603,3626289,2383946,2496,191,0.459439124671553,0.698866100140726,0.220012149202381
"225","re ",1131251,4392651,2761951,2325,247,0.532289049259388,0.846561008692153,0.218017089826623
"226","ml",441512,2417540,1429526,2273,50,0.275501279867592,0.465913431536816,0.0850891281983681
"227","et ",3443683,11678297,7560990,2264,130,1.4571700144426,2.25066614400428,0.663673884880911
"228","pa ",3066881,6330273,4698577,2135,199,0.905519715665494,1.21998362632877,0.591055805002218
"229","nc ",333210,755148,544179,2130,18,0.104875329988448,0.145533722709103,0.0642169372677939
"230","nu",185618,1205120,695369,2125,30,0.134012987158154,0.232253280034104,0.0357726942822045
"231","am ",1445777,2174375,1810076,2105,177,0.34884168224825,0.419050157473243,0.278633207023257
"232","cm ",8628048,10958910,9793479,1866,130,1.88742002513867,2.11202435699229,1.66281569328506
"233","sz ",1748605,2209807,1979206,1776,180,0.38143677423259,0.425878687593205,0.336994860871975
"234","sg ",1817444,7625122,4721283,1751,129,0.909895664099223,1.4695296693775,0.350261658820949
"235","bb",1179165,1297477,1238321,1659,166,0.238651847106605,0.250052516777424,0.227251177435786
"236","lb ",3903469,4443103,4173286,1620,106,0.80428452106048,0.856284225039306,0.752284817081655
"237","md ",-3876828,12152804,4137988,1593,207,0.797481815704463,2.34211413851864,-0.747150507109712
"238","tm",601192,883324,742258,1591,74,0.143049534595355,0.170236073032432,0.115862996158277
"239","bf",788198,1021562,904880,1580,73,0.174390391029325,0.196877593317014,0.151903188741636
"240","sd",12154999,15398867,13776933,1483,138,2.65511972090754,2.96770227824526,2.34253716356982
"241","pn ",-1739612,3560540,910464,1474,55,0.175466551341751,0.686194813539423,-0.335261710855921
"242","kg ",2509546,2749198,2629372,1421,163,0.506738143446157,0.529831264075942,0.483645022816372
"243","pg ",71450,154654,113052,1387,14,0.0217876209957644,0.0298052465898785,0.0137699954016502
"244","mk ",3056071,3525063,3290567,1358,156,0.634165044910035,0.679357610924106,0.588972478895964
"245","af",1224673,2598107,1911390,1333,131,0.36836713101134,0.500712686396015,0.236021575626665
"246","mh",324718,1021668,673193,1305,16,0.12973918144749,0.196898021861626,0.0625803410333529
"247","dz ",1562520,2310494,1936507,1278,148,0.373207732473947,0.44528329958769,0.301132165360203
"248","sv ",3411079,4166311,3788695,1256,109,0.730165328596995,0.802940284280543,0.657390372913446
"249","sa ",624490,4869916,2747203,1197,225,0.529446783448562,0.938540530810678,0.120353036086446
"250","bh",3293807,3441697,3367752,1186,122,0.649040301664078,0.663291138752602,0.634789464575555
"251","lc",358216,531430,444823,1168,10,0.0857272311343354,0.102418315693478,0.069036146575193
"252","py ",3068153,4835391,3951772,1101,35,0.761593873595104,0.931886799652638,0.59130094753757
"253","zm ",358908,829144,594026,1093,32,0.114481949453614,0.159794388625695,0.0691695102815323
"254","pf",195979,691965,443972,1062,26,0.0855632246110771,0.133356961065121,0.0377694881570331
"255","ky",1718696,1892616,1805656,1027,261,0.347989850482326,0.364748965949471,0.331230735015181
"256","na",1336694,2020694,1678694,1025,75,0.323521464811446,0.38943242950514,0.257610500117753
"257","tz ",1465395,3171189,2318292,1018,65,0.446786146671554,0.611158263789557,0.282414029553551
"258","ms",1418981,1440813,1429897,986,128,0.275572779773737,0.277676534424603,0.27346902512287
"259","fo ",35121,217217,126169,965,4,0.0243155570305222,0.0418625205200876,0.00676859354095673
"260","sr",143928,242044,192986,961,18,0.0371926708549038,0.046647232568188,0.0277381091416195
"261","fo",444657,2945389,1695023,927,64,0.326668424292392,0.5676416093222,0.0856952392625835
"262","bm",254206,804732,529469,913,126,0.102040387618143,0.155089656256974,0.0489911189793128
"263","om",1417502,1990442,1703972,904,97,0.32839309453521,0.383602199961533,0.273183989108888
"264","sn",4155832,5391486,4773659,904,80,0.919989677803307,1.03905860641094,0.800920749195674
"265","sm",761656,1035844,898750,870,42,0.173209004439932,0.199630050620392,0.146787958259473
"266","gy",3052637,3183429,3118033,869,27,0.600913926832662,0.613517182525963,0.588310671139362
"267","bo ",766296,1300950,1033623,819,59,0.199202014794121,0.250721840696667,0.147682188891574
"268","lu ",208321,462151,335236,816,37,0.0646073922808624,0.0890667200121492,0.0401480645495756
"269","mg ",3380404,6476628,4928516,797,50,0.94983404698334,1.24818947205317,0.651478621913507
"270","bj",1013660,1174222,1093941,772,71,0.210826627567203,0.226298552001631,0.195354703132775
"271","im",1094778,3221986,2158382,764,88,0.415967952624278,0.62094796926776,0.210987935980796
"272","bn",601166,674172,637669,743,59,0.122892920892581,0.129927856401978,0.115857985383184
"273","gl",45885,198765,122325,717,41,0.0235747332051346,0.038306411980532,0.00884305442973718
"274","al ",274024,392278,333151,679,40,0.0642055666627737,0.0756006473921421,0.0528104859334053
"275","ly",177743,310631,244187,678,37,0.047060236069178,0.0598654645431773,0.0342550075951787
"276","tl ",827028,850980,839004,661,30,0.161694628718911,0.164002668815904,0.159386588621917
"277","cd ",482511,550379,516445,653,37,0.0995303747404515,0.10607020712617,0.0929905423547328
"278","mc",1651900,2232222,1942061,650,85,0.374278111122803,0.430198553890308,0.318357668355298
"279","tg",1046199,1230337,1138268,648,39,0.219369420935558,0.23711315370861,0.201625688162506
"280","mz ",910405,1063461,986933,542,50,0.190203819058599,0.204952457380467,0.17545518073673
"281","bs ",53636,379894,216765,541,24,0.0417754101223053,0.073213976670602,0.0103368435740086
"282","mq",1460498,2470066,1965282,540,67,0.378753311447809,0.476036353558749,0.28147026933687
"283","az ",370870,1704678,1037774,486,62,0.200002004310037,0.328529156351215,0.0714748522688597
"284","mo",300598,739030,519814,462,43,0.10017965555932,0.142427427595264,0.0579318835233766
"285","iq ",700186,761144,730665,445,46,0.140815307069934,0.146689284534551,0.134941329605317
"286","mp ",8434074,8532748,8483411,436,38,1.63494094416108,1.64444927534556,1.6254326129766
"287","kp ",42786,93264,68025,421,22,0.0131099221441184,0.0179740357052415,0.0082458085829952
"288","kn",1165867,2147901,1656884,419,19,0.319318195396331,0.413948032095171,0.224688358697491
"289","sj",12279,38245,25262,418,84,0.00486854616985988,0.00737065744067339,0.00236643489904637
"290","jo ",182573,226081,204327,416,49,0.0393783324063399,0.043570809382792,0.0351858554298879
"291","sh ",375919,556969,466444,404,30,0.0898940760689621,0.107340245890297,0.0724479062476271
